train_window,ticker,factor_cluster,sector
2023-12,PRU,6,Financials
2023-12,PSA,2,Real Estate
2023-12,PSTG,3,Information Technology
2023-12,PSX,6,Energy
2023-12,PTC,3,Information Technology
2023-12,PVH,6,Consumer Discretionary
2023-12,PWR,3,Industrials
2023-12,PYPL,5,Financials
2023-12,QCOM,3,Information Technology
2023-12,QGEN,1,Health Care
2023-12,QRVO,5,Information Technology
2023-12,QSR,3,Consumer Discretionary
2023-12,R,6,Industrials
2023-12,RARE,3,Health Care
2023-12,RBA,3,Industrials
2023-12,RBC,6,Industrials
2023-12,RCL,6,Consumer Discretionary
2023-12,REG,3,Real Estate
2023-12,REGN,1,Health Care
2023-12,REXR,2,Real Estate
2023-12,RF,6,Financials
2023-12,RGA,6,Financials
2023-12,RGEN,5,Health Care
2023-12,RGLD,2,Materials
2023-12,RH,6,Consumer Discretionary
2023-12,RHI,3,Industrials
2023-12,RITM,6,Financials
2023-12,RJF,6,Financials
2023-12,RL,6,Consumer Discretionary
2023-12,RLI,1,Financials
2023-12,RMD,1,Health Care
2023-12,RNG,5,Information Technology
2023-12,RNR,1,Financials
2023-12,ROK,3,Industrials
2023-12,ROKU,4,Communication Services
2023-12,ROL,2,Industrials
2023-12,ROP,2,Industrials
2023-12,ROST,3,Consumer Discretionary
2023-12,RPM,3,Materials
2023-12,RRC,7,Energy
2023-12,RRX,3,Industrials
2023-12,RS,3,Materials
2023-12,RSG,2,Industrials
2023-12,RTX,3,Industrials
2023-12,RVTY,1,Health Care
2023-12,RYN,2,Real Estate
2023-12,SAIA,3,Industrials
2023-12,SAIC,2,Industrials
2023-12,SAM,5,Consumer Staples
2023-12,SBAC,2,Real Estate
2023-12,SBUX,3,Consumer Discretionary
2023-12,SCCO,3,Materials
2023-12,SCHW,6,Financials
2023-12,SCI,3,Consumer Discretionary
2023-12,SEB,3,Consumer Staples
2023-12,SEIC,3,Financials
2023-12,SF,6,Financials
2023-12,SFM,1,Consumer Staples
2023-12,SGI,3,Consumer Discretionary
2023-12,SHW,3,Materials
2023-12,SIRI,3,Communication Services
2023-12,SITE,3,Industrials
2023-12,SJM,1,Consumer Staples
2023-12,SLB,6,Energy
2023-12,SLGN,2,Materials
2023-12,SLM,6,Financials
2023-12,SMCI,5,Information Technology
2023-12,SMG,6,Materials
2023-12,SNA,3,Industrials
2023-12,SNDR,1,Industrials
2023-12,SNPS,2,Information Technology
2023-12,SNX,3,Information Technology
2023-12,SO,2,Utilities
2023-12,SON,2,Materials
2023-12,SPG,3,Real Estate
2023-12,SPGI,2,Financials
2023-12,SPOT,5,Communication Services
2023-12,SRE,2,Utilities
2023-12,SRPT,5,Health Care
2023-12,SSB,6,Financials
2023-12,SSD,3,Industrials
2023-12,SSNC,3,Information Technology
2023-12,ST,3,Industrials
2023-12,STAG,2,Real Estate
2023-12,STE,2,Health Care
2023-12,STLD,3,Materials
2023-12,STT,6,Financials
2023-12,STWD,6,Financials
2023-12,STZ,3,Consumer Staples
2023-12,SUI,2,Real Estate
2023-12,SW,3,Materials
2023-12,SWK,3,Industrials
2023-12,SWKS,5,Information Technology
2023-12,SYF,6,Financials
2023-12,SYK,2,Health Care
2023-12,SYY,3,Consumer Staples
2023-12,T,2,Communication Services
2023-12,TAP,3,Consumer Staples
2023-12,TDC,6,Information Technology
2023-12,TDG,6,Industrials
2023-12,TDY,2,Industrials
2023-12,TEAM,5,Information Technology
2023-12,TECH,1,Health Care
2023-12,TER,3,Information Technology
2023-12,TFC,6,Financials
2023-12,TFSL,2,Financials
2023-12,TFX,2,Health Care
2023-12,TGT,2,Consumer Staples
2023-12,THC,6,Health Care
2023-12,THG,3,Financials
2023-12,THO,3,Consumer Discretionary
2023-12,TJX,3,Consumer Discretionary
2023-12,TKO,1,Communication Services
2023-12,TKR,3,Industrials
2023-12,TMO,2,Health Care
2023-12,TMUS,1,Communication Services
2023-12,TNL,6,Consumer Discretionary
2023-12,TOL,3,Consumer Discretionary
2023-12,TPL,3,Energy
2023-12,TPR,6,Consumer Discretionary
2023-12,TREX,3,Industrials
2023-12,TRGP,6,Energy
2023-12,TRMB,3,Information Technology
2023-12,TROW,2,Financials
2023-12,TRU,5,Industrials
2023-12,TRV,2,Financials
2023-12,TSCO,1,Consumer Discretionary
2023-12,TSLA,4,Consumer Discretionary
2023-12,TSN,3,Consumer Staples
2023-12,TT,3,Industrials
2023-12,TTC,3,Industrials
2023-12,TTD,4,Communication Services
2023-12,TTEK,3,Industrials
2023-12,TTWO,2,Communication Services
2023-12,TWLO,5,Information Technology
2023-12,TXN,3,Information Technology
2023-12,TXRH,3,Consumer Discretionary
2023-12,TXT,3,Industrials
2023-12,TYL,2,Information Technology
2023-12,UA,6,Consumer Discretionary
2023-12,UAA,6,Consumer Discretionary
2023-12,UAL,6,Industrials
2023-12,UDR,3,Real Estate
2023-12,UGI,3,Utilities
2023-12,UHAL,3,Industrials
2023-12,UHS,2,Health Care
2023-12,UI,1,Information Technology
2023-12,ULTA,3,Consumer Discretionary
2023-12,UNH,1,Health Care
2023-12,UNM,6,Financials
2023-12,UNP,2,Industrials
2023-12,UPS,2,Industrials
2023-12,URI,6,Industrials
2023-12,USB,6,Financials
2023-12,USFD,3,Consumer Staples
2023-12,UTHR,1,Health Care
2023-12,V,2,Financials
2023-12,VEEV,1,Health Care
2023-12,VFC,3,Consumer Discretionary
2023-12,VICI,3,Real Estate
2023-12,VIRT,1,Financials
2023-12,VKTX,7,Health Care
2023-12,VLO,6,Energy
2023-12,VMC,3,Materials
2023-12,VMI,3,Industrials
2023-12,VNO,6,Real Estate
2023-12,VNOM,6,Energy
2023-12,VOYA,6,Financials
2023-12,VRSK,2,Industrials
2023-12,VRSN,2,Information Technology
2023-12,VRT,6,Industrials
2023-12,VRTX,1,Health Care
2023-12,VST,3,Utilities
2023-12,VTR,3,Real Estate
2023-12,VTRS,6,Health Care
2023-12,VVV,3,Materials
2023-12,VZ,2,Communication Services
2023-12,W,7,Consumer Discretionary
2023-12,WAB,3,Industrials
2023-12,WAL,6,Financials
2023-12,WAT,3,Health Care
2023-12,WBD,4,Communication Services
2023-12,WBS,6,Financials
2023-12,WCC,6,Industrials
2023-12,WDAY,5,Information Technology
2023-12,WDC,6,Information Technology
2023-12,WEC,2,Utilities
2023-12,WELL,3,Real Estate
2023-12,WEN,3,Consumer Discretionary
2023-12,WEX,3,Financials
2023-12,WFC,6,Financials
2023-12,WH,3,Consumer Discretionary
2023-12,WHR,3,Consumer Discretionary
2023-12,WING,5,Consumer Discretionary
2023-12,WLK,6,Materials
2023-12,WM,2,Industrials
2023-12,WMB,3,Energy
2023-12,WMS,6,Industrials
2023-12,WMT,1,Consumer Staples
2023-12,WPC,2,Real Estate
2023-12,WRB,2,Financials
2023-12,WSC,6,Industrials
2023-12,WSM,6,Consumer Discretionary
2023-12,WSO,2,Industrials
2023-12,WST,2,Health Care
2023-12,WTFC,6,Financials
2023-12,WTM,2,Financials
2023-12,WTRG,2,Utilities
2023-12,WTW,5,Financials
2023-12,WU,2,Information Technology
2023-12,WWD,3,Industrials
2023-12,WY,3,Real Estate
2023-12,WYNN,3,Consumer Discretionary
2023-12,XEL,2,Utilities
2023-12,XOM,3,Energy
2023-12,XPO,6,Industrials
2023-12,XRAY,3,Health Care
2023-12,XYL,2,Industrials
2023-12,XYZ,4,Financials
2023-12,YETI,6,Consumer Discretionary
2023-12,YUM,3,Consumer Discretionary
2023-12,Z,4,Real Estate
2023-12,ZBH,2,Health Care
2023-12,ZBRA,3,Information Technology
2023-12,ZG,4,Real Estate
2023-12,ZION,6,Financials
2023-12,ZS,5,Information Technology
2023-12,ZTS,3,Health Care
2024-12,A,3,Health Care
2024-12,AA,7,Materials
2024-12,AAL,2,Industrials
2024-12,AAON,3,Industrials
2024-12,AAPL,5,Information Technology
2024-12,ABBV,5,Health Care
2024-12,ABT,5,Health Care
2024-12,ACGL,4,Financials
2024-12,ACHC,6,Health Care
2024-12,ACM,6,Industrials
2024-12,ACN,4,Information Technology
2024-12,ADBE,2,Information Technology
2024-12,ADC,4,Real Estate
2024-12,ADI,6,Information Technology
2024-12,ADM,4,Consumer Staples
2024-12,ADP,6,Industrials
2024-12,ADSK,2,Information Technology
2024-12,ADT,5,Consumer Discretionary
2024-12,AEE,4,Utilities
2024-12,AEP,4,Utilities
2024-12,AES,5,Utilities
2024-12,AFG,4,Financials
2024-12,AFL,4,Financials
2024-12,AGCO,3,Industrials
2024-12,AGNC,2,Financials
2024-12,AGO,2,Financials
2024-12,AIG,2,Financials
2024-12,AIT,6,Industrials
2024-12,AIZ,4,Financials
2024-12,AJG,4,Financials
2024-12,AKAM,5,Information Technology
2024-12,AL,6,Industrials
2024-12,ALB,6,Materials
2024-12,ALGN,6,Health Care
2024-12,ALK,2,Industrials
2024-12,ALL,4,Financials
2024-12,ALLE,6,Industrials
2024-12,ALLY,2,Financials
2024-12,ALNY,3,Health Care
2024-12,ALSN,6,Industrials
2024-12,AM,7,Energy
2024-12,AMAT,6,Information Technology
2024-12,AMCR,4,Materials
2024-12,AMD,1,Information Technology
2024-12,AME,4,Industrials
2024-12,AMG,6,Financials
2024-12,AMGN,5,Health Care
2024-12,AMH,4,Real Estate
2024-12,AMKR,6,Information Technology
2024-12,AMP,2,Financials
2024-12,AMT,5,Real Estate
2024-12,AMZN,1,Consumer Discretionary
2024-12,AN,6,Consumer Discretionary
2024-12,ANET,3,Information Technology
2024-12,AON,2,Financials
2024-12,AOS,6,Industrials
2024-12,APA,7,Energy
2024-12,APD,5,Materials
2024-12,APH,4,Information Technology
2024-12,APO,2,Financials
2024-12,APPF,2,Information Technology
2024-12,APTV,6,Consumer Discretionary
2024-12,AR,7,Energy
2024-12,ARE,3,Real Estate
2024-12,ARES,2,Financials
2024-12,ARMK,6,Consumer Discretionary
2024-12,ARW,6,Information Technology
2024-12,ASH,6,Materials
2024-12,ASTS,7,Communication Services
2024-12,ATI,6,Industrials
2024-12,ATO,4,Utilities
2024-12,ATR,5,Materials
2024-12,AU,5,Materials
2024-12,AVB,4,Real Estate
2024-12,AVGO,3,Information Technology
2024-12,AVT,6,Information Technology
2024-12,AVTR,5,Health Care
2024-12,AVY,4,Materials
2024-12,AWI,2,Industrials
2024-12,AWK,5,Utilities
2024-12,AXON,3,Industrials
2024-12,AXP,2,Financials
2024-12,AXS,4,Financials
2024-12,AXTA,6,Materials
2024-12,AYI,6,Industrials
2024-12,AZO,4,Consumer Discretionary
2024-12,BA,6,Industrials
2024-12,BAC,2,Financials
2024-12,BAH,4,Industrials
2024-12,BALL,4,Materials
2024-12,BAX,4,Health Care
2024-12,BBWI,6,Consumer Discretionary
2024-12,BBY,6,Consumer Discretionary
2024-12,BC,6,Consumer Discretionary
2024-12,BDX,5,Health Care
2024-12,BEN,5,Financials
2024-12,BF.A,5,Consumer Staples
2024-12,BF.B,5,Consumer Staples
2024-12,BFAM,2,Consumer Discretionary
2024-12,BG,4,Consumer Staples
2024-12,BHF,2,Financials
2024-12,BIIB,5,Health Care
2024-12,BILL,1,Information Technology
2024-12,BIO,6,Health Care
2024-12,BJ,5,Consumer Staples
2024-12,BKNG,2,Consumer Discretionary
2024-12,BKR,2,Energy
2024-12,BLD,6,Consumer Discretionary
2024-12,BLDR,6,Industrials
2024-12,BLK,3,Financials
2024-12,BMRN,5,Health Care
2024-12,BMY,5,Health Care
2024-12,BNY,4,Financials
2024-12,BOKF,2,Financials
2024-12,BPOP,2,Financials
2024-12,BR,4,Industrials
2024-12,BRBR,3,Consumer Staples
2024-12,BRK.B,4,Financials
2024-12,BRKR,5,Health Care
2024-12,BRO,2,Financials
2024-12,BRX,6,Real Estate
2024-12,BSX,4,Health Care
2024-12,BURL,5,Consumer Discretionary
2024-12,BWA,6,Consumer Discretionary
2024-12,BWXT,4,Industrials
2024-12,BX,2,Financials
2024-12,BXP,3,Real Estate
2024-12,BYD,2,Consumer Discretionary
2024-12,C,2,Financials
2024-12,CACC,5,Financials
2024-12,CACI,4,Industrials
2024-12,CAG,5,Consumer Staples
2024-12,CAH,4,Health Care
2024-12,CAR,7,Industrials
2024-12,CASY,4,Consumer Staples
2024-12,CAT,3,Industrials
2024-12,CB,4,Financials
2024-12,CBOE,4,Financials
2024-12,CBRE,2,Real Estate
2024-12,CBSH,2,Financials
2024-12,CCI,5,Real Estate
2024-12,CCK,6,Materials
2024-12,CCL,2,Consumer Discretionary
2024-12,CDNS,4,Information Technology
2024-12,CDW,6,Information Technology
2024-12,CE,6,Materials
2024-12,CELH,7,Consumer Staples
2024-12,CF,3,Materials
2024-12,CFG,2,Financials
2024-12,CFR,2,Financials
2024-12,CG,2,Financials
2024-12,CGNX,5,Information Technology
2024-12,CHD,5,Consumer Staples
2024-12,CHDN,6,Consumer Discretionary
2024-12,CHE,5,Health Care
2024-12,CHH,6,Consumer Discretionary
2024-12,CHRW,4,Industrials
2024-12,CHTR,6,Communication Services
2024-12,CHWY,5,Consumer Discretionary
2024-12,CI,5,Health Care
2024-12,CIEN,5,Information Technology
2024-12,CINF,4,Financials
2024-12,CL,4,Consumer Staples
2024-12,CLF,7,Materials
2024-12,CLH,3,Industrials
2024-12,CLVT,5,Industrials
2024-12,CLX,5,Consumer Staples
2024-12,CMCSA,4,Communication Services
2024-12,CME,4,Financials
2024-12,CMG,3,Consumer Discretionary
2024-12,CMI,4,Industrials
2024-12,CMS,4,Utilities
2024-12,CNA,4,Financials
2024-12,CNC,5,Health Care
2024-12,CNH,5,Industrials
2024-12,CNP,4,Utilities
2024-12,COF,2,Financials
2024-12,COHR,3,Information Technology
2024-12,COKE,5,Consumer Staples
2024-12,COLB,2,Financials
2024-12,COLD,5,Real Estate
2024-12,COLM,6,Consumer Discretionary
2024-12,COO,3,Health Care
2024-12,COP,2,Energy
2024-12,COR,4,Health Care
2024-12,CORT,5,Health Care
2024-12,COST,4,Consumer Staples
2024-12,COTY,7,Consumer Staples
2024-12,CPAY,2,Financials
2024-12,CPB,5,Consumer Staples
2024-12,CPRT,2,Industrials
2024-12,CPT,6,Real Estate
2024-12,CRH,6,Materials
2024-12,CRL,2,Health Care
2024-12,CRM,1,Information Technology
2024-12,CROX,6,Consumer Discretionary
2024-12,CRS,6,Materials
2024-12,CRUS,3,Information Technology
2024-12,CRWD,1,Information Technology
2024-12,CSCO,5,Information Technology
2024-12,CSGP,4,Real Estate
2024-12,CSL,6,Industrials
2024-12,CSX,4,Industrials
2024-12,CTAS,4,Industrials
2024-12,CTSH,4,Information Technology
2024-12,CTVA,4,Materials
2024-12,CUBE,4,Real Estate
2024-12,CUZ,3,Real Estate
2024-12,CVNA,1,Consumer Discretionary
2024-12,CVS,5,Health Care
2024-12,CVX,4,Energy
2024-12,CW,6,Industrials
2024-12,CWEN,4,Utilities
2024-12,CWEN.A,4,Utilities
2024-12,CXT,6,Industrials
2024-12,CZR,7,Consumer Discretionary
2024-12,D,4,Utilities
2024-12,DAL,2,Industrials
2024-12,DAR,3,Consumer Staples
2024-12,DBX,4,Information Technology
2024-12,DCI,6,Industrials
2024-12,DD,5,Materials
2024-12,DDOG,1,Information Technology
2024-12,DDS,5,Consumer Discretionary
2024-12,DE,3,Industrials
2024-12,DECK,6,Consumer Discretionary
2024-12,DELL,2,Information Technology
2024-12,DG,5,Consumer Staples
2024-12,DGX,5,Health Care
2024-12,DHI,5,Consumer Discretionary
2024-12,DHR,4,Health Care
2024-12,DINO,2,Energy
2024-12,DIS,1,Communication Services
2024-12,DKNG,1,Consumer Discretionary
2024-12,DKS,2,Consumer Discretionary
2024-12,DLB,6,Information Technology
2024-12,DLR,4,Real Estate
2024-12,DLTR,5,Consumer Staples
2024-12,DOC,4,Real Estate
2024-12,DOCU,3,Information Technology
2024-12,DOV,4,Industrials
2024-12,DOW,6,Materials
2024-12,DOX,4,Information Technology
2024-12,DPZ,3,Consumer Discretionary
2024-12,DRI,6,Consumer Discretionary
2024-12,DRS,5,Industrials
2024-12,DT,2,Information Technology
2024-12,DTE,4,Utilities
2024-12,DUK,4,Utilities
2024-12,DVA,3,Health Care
2024-12,DVN,2,Energy
2024-12,DXC,6,Information Technology
2024-12,DXCM,3,Health Care
2024-12,EA,4,Communication Services
2024-12,EBAY,5,Consumer Discretionary
2024-12,ECL,4,Materials
2024-12,ED,4,Utilities
2024-12,EEFT,6,Financials
2024-12,EFX,6,Industrials
2024-12,EG,4,Financials
2024-12,EGP,6,Real Estate
2024-12,EHC,3,Health Care
2024-12,EIX,4,Utilities
2024-12,EL,5,Consumer Staples
2024-12,ELAN,2,Health Care
2024-12,ELF,6,Consumer Staples
2024-12,ELS,4,Real Estate
2024-12,ELV,4,Health Care
2024-12,EME,6,Industrials
2024-12,EMN,6,Materials
2024-12,EMR,6,Industrials
2024-12,ENPH,7,Information Technology
2024-12,ENTG,1,Information Technology
2024-12,EOG,2,Energy
2024-12,EPAM,1,Information Technology
2024-12,EPR,6,Real Estate
2024-12,EQH,2,Financials
2024-12,EQIX,5,Real Estate
2024-12,EQR,6,Real Estate
2024-12,EQT,7,Energy
2024-12,ES,4,Utilities
2024-12,ESI,6,Materials
2024-12,ESS,6,Real Estate
2024-12,ESTC,1,Information Technology
2024-12,ETN,4,Industrials
2024-12,ETR,4,Utilities
2024-12,ETSY,7,Consumer Discretionary
2024-12,EVR,2,Financials
2024-12,EVRG,4,Utilities
2024-12,EW,3,Health Care
2024-12,EWBC,2,Financials
2024-12,EXC,4,Utilities
2024-12,EXEL,4,Health Care
2024-12,EXLS,6,Industrials
2024-12,EXP,6,Materials
2024-12,EXPD,6,Industrials
2024-12,EXPE,2,Consumer Discretionary
2024-12,EXR,4,Real Estate
2024-12,F,6,Consumer Discretionary
2024-12,FAF,6,Financials
2024-12,FANG,2,Energy
2024-12,FAST,6,Industrials
2024-12,FBIN,6,Industrials
2024-12,FCN,4,Industrials
2024-12,FCNCA,4,Financials
2024-12,FCX,6,Materials
2024-12,FDS,4,Financials
2024-12,FDX,6,Industrials
2024-12,FE,4,Utilities
2024-12,FERG,6,Industrials
2024-12,FFIV,6,Information Technology
2024-12,FHB,2,Financials
2024-12,FHN,2,Financials
2024-12,FICO,2,Information Technology
2024-12,FIS,2,Financials
2024-12,FISV,2,Financials
2024-12,FITB,2,Financials
2024-12,FIVE,5,Consumer Discretionary
2024-12,FIX,2,Industrials
2024-12,FLEX,2,Information Technology
2024-12,FLO,5,Consumer Staples
2024-12,FLS,6,Industrials
2024-12,FLUT,3,Consumer Discretionary
2024-12,FMC,5,Materials
2024-12,FNB,2,Financials
2024-12,FND,6,Consumer Discretionary
2024-12,FNF,2,Financials
2024-12,FOX,4,Communication Services
2024-12,FOXA,4,Communication Services
2024-12,FR,4,Real Estate
2024-12,FRHC,6,Financials
2024-12,FRPT,1,Consumer Staples
2024-12,FRT,6,Real Estate
2024-12,FSLR,1,Information Technology
2024-12,FTAI,6,Industrials
2024-12,FTI,2,Energy
2024-12,FTNT,3,Information Technology
2024-12,FTV,4,Industrials
2024-12,FWONA,6,Communication Services
2024-12,FWONK,6,Communication Services
2024-12,G,6,Industrials
2024-12,GAP,2,Consumer Discretionary
2024-12,GD,4,Industrials
2024-12,GDDY,4,Information Technology
2024-12,GE,2,Industrials
2024-12,GEN,4,Information Technology
2024-12,GGG,4,Industrials
2024-12,GILD,5,Health Care
2024-12,GIS,5,Consumer Staples
2024-12,GL,4,Financials
2024-12,GLOB,1,Information Technology
2024-12,GLPI,6,Real Estate
2024-12,GLW,4,Information Technology
2024-12,GM,6,Consumer Discretionary
2024-12,GMED,5,Health Care
2024-12,GNRC,1,Industrials
2024-12,GNTX,4,Consumer Discretionary
2024-12,GOOG,2,Communication Services
2024-12,GOOGL,2,Communication Services
2024-12,GPC,6,Consumer Discretionary
2024-12,GPK,6,Materials
2024-12,GPN,2,Financials
2024-12,GRMN,4,Consumer Discretionary
2024-12,GS,6,Financials
2024-12,GTES,6,Industrials
2024-12,GWRE,1,Information Technology
2024-12,GWW,6,Industrials
2024-12,H,2,Consumer Discretionary
2024-12,HAL,2,Energy
2024-12,HALO,5,Health Care
2024-12,HAS,5,Consumer Discretionary
2024-12,HBAN,2,Financials
2024-12,HCA,6,Health Care
2024-12,HD,6,Consumer Discretionary
2024-12,HEI,6,Industrials
2024-12,HEI.A,6,Industrials
2024-12,HHH,6,Real Estate
2024-12,HIG,2,Financials
2024-12,HII,2,Industrials
2024-12,HIW,3,Real Estate
2024-12,HLI,4,Financials
2024-12,HLNE,6,Financials
2024-12,HLT,2,Consumer Discretionary
2024-12,HOG,6,Consumer Discretionary
2024-12,HON,4,Industrials
2024-12,HPE,2,Information Technology
2024-12,HPQ,6,Information Technology
2024-12,HR,4,Real Estate
2024-12,HRB,4,Consumer Discretionary
2024-12,HRL,5,Consumer Staples
2024-12,HSIC,5,Health Care
2024-12,HST,2,Real Estate
2024-12,HSY,5,Consumer Staples
2024-12,HUBB,6,Industrials
2024-12,HUBS,1,Information Technology
2024-12,HUM,6,Health Care
2024-12,HUN,6,Materials
2024-12,HWM,2,Industrials
2024-12,HXL,2,Industrials
2024-12,IAC,3,Communication Services
2024-12,IBKR,4,Financials
2024-12,IBM,4,Information Technology
2024-12,ICE,3,Financials
2024-12,IDA,4,Utilities
2024-12,IDXX,5,Health Care
2024-12,IEX,6,Industrials
2024-12,IFF,6,Materials
2024-12,ILMN,3,Health Care
2024-12,INCY,5,Health Care
2024-12,INGR,4,Consumer Staples
2024-12,INSM,6,Health Care
2024-12,INSP,3,Health Care
2024-12,INTC,5,Information Technology
2024-12,INTU,2,Information Technology
2024-12,INVH,4,Real Estate
2024-12,IONS,4,Health Care
2024-12,IP,6,Materials
2024-12,IPGP,6,Information Technology
2024-12,IQV,6,Health Care
2024-12,IR,6,Industrials
2024-12,IRDM,5,Communication Services
2024-12,IRM,5,Real Estate
2024-12,ISRG,3,Health Care
2024-12,IT,2,Information Technology
2024-12,ITT,6,Industrials
2024-12,ITW,4,Industrials
2024-12,IVZ,6,Financials
2024-12,J,4,Industrials
2024-12,JAZZ,5,Health Care
2024-12,JBHT,4,Industrials
2024-12,JBL,6,Information Technology
2024-12,JCI,6,Industrials
2024-12,JEF,2,Financials
2024-12,JHG,6,Financials
2024-12,JHX,2,Materials
2024-12,JKHY,4,Financials
2024-12,JLL,2,Real Estate
2024-12,JNJ,5,Health Care
2024-12,JPM,2,Financials
2024-12,KBR,6,Industrials
2024-12,KDP,4,Consumer Staples
2024-12,KEX,2,Industrials
2024-12,KEY,2,Financials
2024-12,KEYS,6,Information Technology
2024-12,KHC,5,Consumer Staples
2024-12,KIM,6,Real Estate
2024-12,KKR,2,Financials
2024-12,KLAC,6,Information Technology
2024-12,KMB,5,Consumer Staples
2024-12,KMI,4,Energy
2024-12,KMPR,3,Financials
2024-12,KMX,6,Consumer Discretionary
2024-12,KNSL,5,Financials
2024-12,KNX,6,Industrials
2024-12,KO,4,Consumer Staples
2024-12,KR,5,Consumer Staples
2024-12,KRC,3,Real Estate
2024-12,L,4,Financials
2024-12,LAD,6,Consumer Discretionary
2024-12,LAMR,6,Real Estate
2024-12,LAZ,2,Financials
2024-12,LBRDA,6,Communication Services
2024-12,LBRDK,6,Communication Services
2024-12,LBTYA,5,Communication Services
2024-12,LBTYK,5,Communication Services
2024-12,LDOS,4,Industrials
2024-12,LEA,6,Consumer Discretionary
2024-12,LECO,3,Industrials
2024-12,LEN,5,Consumer Discretionary
2024-12,LEN.B,5,Consumer Discretionary
2024-12,LFUS,6,Information Technology
2024-12,LH,6,Health Care
2024-12,LHX,4,Industrials
2024-12,LII,6,Industrials
2024-12,LIN,4,Materials
2024-12,LITE,3,Information Technology
2024-12,LKQ,6,Consumer Discretionary
2024-12,LLY,5,Health Care
2024-12,LMT,4,Industrials
2024-12,LNC,2,Financials
2024-12,LNG,2,Energy
2024-12,LNT,4,Utilities
2024-12,LOPE,6,Consumer Discretionary
2024-12,LOW,6,Consumer Discretionary
2024-12,LPLA,2,Financials
2024-12,LPX,6,Materials
2024-12,LRCX,6,Information Technology
2024-12,LSCC,6,Information Technology
2024-12,LSTR,6,Industrials
2024-12,LULU,3,Consumer Discretionary
2024-12,LUV,2,Industrials
2024-12,LVS,2,Consumer Discretionary
